topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
0.1052622450734426,0.006427960916027914,0.05646528848934915,0.0,0.0,0.058588177209822276,0.0,0.04265983752813914,0.006875371775073483,0.017726954781157038
0.0,0.0,0.006070200917339087,0.011606819369760168,0.006481535024210434,0.04888800664011608,0.0,0.03104760404608954,0.03653985872405768,0.024877243242435555
0.09484556407218185,0.3074618665610826,0.0,0.0,0.0,0.0,0.032916848869753185,0.05477375368659709,0.0,0.039554731164792044
0.1923298042088465,0.0731257355036951,0.0021002482537310786,0.0,0.0026190882854250936,0.15843931603754413,0.0,0.14560188127664367,0.07540083071514832,0.15104755267923475
0.03117378978062587,0.0,0.057864922867852685,0.0,0.0,0.0018839740674713226,0.0,0.0,0.0,0.12147701896886749
0.01800914039688446,0.010169995612053721,0.04637806854797153,0.008273962299028506,0.0019178123489577764,0.02483455451473916,0.0,0.0,0.0022992404373621237,0.10522795549351857
0.05182613567821239,0.0,0.02454513197221835,0.021527288617900413,0.0,0.00336247440987066,0.0013547020238537536,0.0,0.01607082397907635,0.020033880939053304
0.07482185109618356,0.0001141591558239616,0.03419201165825904,0.002598482664569685,0.01711553902426881,0.03583756472966754,0.011844883028794663,0.019380486603756554,0.0,0.00930535720240418
0.018308446915013675,0.0,0.12214744160033086,0.0,0.0,0.0,0.0,0.0462994682589705,0.0,0.00024340982744611462
0.09169413489028148,0.0,0.0,0.0,0.0,0.0,0.0059011298296719585,0.03022378483879497,0.010271943191368102,0.007535846107646244
0.1260593572761018,0.075036152438035,0.17889777994288772,0.03178208242030651,0.025550986919952334,0.08087516244580017,0.03331616292841324,0.0,0.0,0.0
0.013095208852602257,0.0,0.009709863627071288,0.0,0.0,0.05337142772710741,0.0,0.0,0.0,0.04241875841233885
0.09657153724732935,0.0,0.0115797269190242,0.013938133262828913,0.007938734368417289,0.011169861859388017,0.05987125544850402,0.0,0.0,0.012922581830300407
0.0,0.004621625013568467,0.06607611981377277,0.010141325092181038,0.0,0.023572800267956846,0.0,0.0021104295877143694,0.008114817210754443,0.029104666961544956
0.045272072426978456,0.0803050347451096,0.03522293451755709,0.001696989824472292,0.00416953594592522,0.0,0.015131207679794534,0.021355830777922892,0.0,0.008278093625054344
0.0,0.0,0.02359796782115503,0.0009856387615273278,0.03779712482217871,0.06685285295452983,0.0,0.0372713477747546,0.0,0.06074609031242954
0.0,0.1520360116399159,0.12235058520676244,0.0,0.0,0.0,0.012490613589936056,0.0364341340385313,0.018139766334652283,0.06901971925163139
0.0,0.07036600513345323,0.10044998738535778,0.1307013653905712,0.0,0.09717234561673113,0.0,0.05035021893921462,0.018193818110611795,0.00813983924059698
0.0,0.0,0.0682431709142938,0.0,0.009138860298156718,0.0035794238980444257,0.0,0.0250981315235086,0.28778390295053563,0.0
0.06845447325961243,0.0,0.04031330828441064,0.027080761387609446,0.025783767789230184,0.05027370708746007,0.0025253781500015025,0.008925906626594947,0.004391835722677851,0.02540885935320006
0.029874380347297703,0.0,0.020302796489364124,0.02433463832480829,0.0,0.0,0.04419143162232576,0.021509031410403362,0.020220147991334002,0.08815512030707517
0.2001457195378981,0.0,0.0,0.0,0.0,0.006400651126920994,0.057584191701202915,0.13045145235888136,0.3109228990483442,0.0
0.05995700761412307,0.0,0.004338167396486258,0.0,0.019777061335832867,0.010274653493555783,0.0,0.0,0.0,0.003050345225703349
0.0,0.0,0.11232122787991788,0.0,0.0,0.00439141962028965,0.011855962001800299,0.005658724264383,0.005775374192582479,0.034941571453225295
0.0,0.0012459410603986602,0.2151148353913971,0.0022504386699487696,0.0,0.0024392980928851973,0.0,0.04096736365963304,0.018617697730245346,0.03808712290488232
0.04845286456282181,0.0019044294989498125,0.09947449332113643,0.0,0.0,0.03155656824943132,0.0,0.0,0.0,0.05291492055654202
0.018788867684512267,0.0,0.18055937196578262,0.0,0.037865261425572776,0.0,0.03512466815447756,0.0022706116495093366,0.0,0.006176584903809314
0.0,0.0,0.019714674615231922,0.0,0.0,0.03675283933979055,0.0,0.013534225519783245,0.36379120217122707,0.0
0.0063755946064520015,0.007887792618807567,0.06339506364072094,0.05416709596817436,0.019757587283152786,0.05540252422659243,0.007024278979148155,0.0,0.0,0.0341636159910035
0.07211578165718584,0.0,0.08994099079376652,0.0,0.013347761502610916,0.0737512609220934,0.005448618254084441,0.016381656261731797,0.0,0.013891159882699497
0.006354862635486259,0.0028893620425257207,0.0,0.0037518802537916756,0.005953591017315023,0.0,0.0,0.10580837880001283,0.017014160081899477,0.01789277328451636
0.06882858627733168,0.002688804817853502,0.0898781954334821,0.1174396121230248,0.13039562094424698,0.0,0.018676500435894264,0.00011162362900058256,0.23220599163498332,0.013583619642216844
0.0,0.0,0.0,0.0005896366524437361,0.0018633480098834802,0.0,0.0,0.08528937365971909,0.15972195557355218,0.020671189687366483
0.08383841532063284,0.004629947029705369,0.026190454268553976,0.0,0.0,0.04078753809186815,0.010489806423881242,0.008355550134993953,0.0,0.023985241664884145
0.011502790589518782,0.08063497779628603,0.0,0.0,0.0,0.01807869919862089,0.0,0.0,0.0,0.023435528429714345
0.015410975530125435,0.0,0.06081939788192503,0.0,0.0,0.0005147327744174483,0.0,0.0,0.18878242675130233,0.0
0.09878110118853213,0.0,0.3137296451247948,0.38283739171639664,0.07784719663443464,0.01874007966081271,0.09927744325193082,0.07559819842322732,0.05983523918985986,0.0
0.030304093669951883,9.704888241121945e-05,0.0761348739717845,0.0,0.0030896477592346704,0.005344925657406782,0.023526457373885708,0.017811495160928347,0.0,0.0
0.07710549316797566,0.0014651822841088868,0.0,0.01034714953633987,0.0019044978662576132,0.025644151483579476,0.0,0.0,0.0,0.039405042382314646
0.030929562936293533,0.0,0.12437723297885461,0.04756163744125339,0.0,0.0,0.0,0.0,0.11030814107015019,0.04806169609404778
0.023098234432366204,0.007512868774343194,0.17778905794046881,0.02149166576077218,0.042203309616879736,0.04160401108356406,0.0,0.009030440538867151,0.0,0.06897441850652582
0.04412073175402759,0.0,0.07164774563123018,0.0,0.0,0.0019137632621609119,0.01606466531126641,0.1079990716580339,0.0638293497763859,0.0024902328078916314
0.006553927301884112,0.0,0.12254827321747357,0.0,0.0,0.0,0.004714988564385808,0.0,0.0009373896026513673,0.001366529658429213
0.07021785952605696,0.004937057149535044,0.036760233444031835,0.004974358533795574,0.0,0.0,0.03206471324799962,0.0,0.003995746571783237,0.04753449267814817
0.0,0.0,0.07723058529163059,0.0,0.0015611145099544402,0.0498709299112145,0.08060983572678809,0.022376969649420906,0.0,0.037210397453801884
0.03335430069180173,0.005177765248513573,0.07992116549085815,0.0,0.0,0.04771096848395603,0.05750032636458772,0.010859447938696433,0.28739765019122415,0.0
0.1542909309878171,0.0,0.11290373153167894,0.008135592804004358,0.0,0.06190584116139386,0.0,0.06024415337119099,0.01302178028641452,0.021058913175227893
0.03155001872177585,0.0,0.04218781421139889,0.0,0.0,0.006545666730187146,0.02592922041254812,0.06834643417488137,0.0815329388323467,0.02136908010432047
0.16968735086695233,0.02010766830480867,0.16087735323090832,0.0,0.0,0.0,0.0410631398065736,0.0,0.0,0.3774887511190072
0.04431144233066697,0.0,0.08889413640020961,0.0032224450553491463,0.0,0.022312176438819494,0.029162820007764854,0.1725068000539799,0.009368450755630897,0.025457785801013075
0.039549989856856996,0.0,0.10846464209784856,0.005817232015959115,0.027164162701849546,0.021769814762550143,0.23199150777739672,0.19587638833048368,0.0,0.0
0.00019354567387262712,0.0,0.014334350096715217,0.10289996950622778,0.0,0.0,0.012811990782317637,0.0,0.005679139913278418,0.016814667806073217
0.012459882848652279,0.00028693667119936926,0.03998525271585252,0.0,0.003234804163546655,0.0013172078059594731,0.014942429830702361,0.0059158747647316805,0.0,0.0
0.0,0.0008023131010275966,0.06128864237991963,0.0014924717558159391,0.0,0.0,0.02852991589872493,0.0,0.010754172528713248,0.009303806221428805
0.0066572139176458486,0.0,0.05105858487500923,0.0,0.0,0.00016573704773953504,0.02579523521076913,0.009133988948425327,0.002242083926892018,0.02058350084777061
0.0,0.0,0.12247397837460111,0.014482396481365426,0.0,0.0,0.020738172298820065,0.0021103618264186413,0.012160729231922669,0.03228672126032525
0.10234364196181518,0.0,0.048545940575263576,0.0,0.0,0.031051396610347125,0.030012498629518478,0.008682075057491438,0.02119205295760037,0.002356764902737989
0.09024288337377807,0.0009933075145342905,0.0,0.011765180327623597,0.4699682856419218,0.0,0.0,0.0,0.0,0.026765392314119483
0.012647204762310332,0.005081452695471711,0.14605687967943834,0.027053954155859955,0.012887721483617968,0.009401117563522935,0.023985666412070176,0.012030729160331283,0.013312574929130298,0.06137378388488986
0.2559063211138951,0.15200721628169844,0.08232749214521741,0.028853646393485814,0.018891012162818965,0.07207564469106151,0.026711832443562813,0.22779372509124884,0.004597728996264083,0.0
0.010020207913675493,0.01028930530922772,0.11495370953997279,0.03511233793492804,0.012157581427182153,0.0,0.0,0.00591864194296761,0.01561976178677529,0.009285960723904012
0.043519869426719614,0.0008580123531031015,0.22762279702761296,0.025543612118788937,0.03671691623718009,0.0034973762907098646,0.0,0.01958691829145709,0.0,0.049944953897461335
0.027957021683042916,0.0,0.0,0.009560008641046246,0.005383357398134288,0.03100343563664908,0.0,0.03100320157219955,0.012438365232816192,0.019212156569256414
0.050020259754154084,0.0,0.04983859846983434,0.0,0.0,0.011280256618517885,0.00561123472185581,0.032561189042071795,0.0,0.0
0.049226197725317215,0.2514997118046179,0.040217985210215704,0.04036002176839692,0.0,0.0044081484910663245,0.02308941169591629,0.0,0.001939260124469942,0.0112470917733171
0.07115196784760418,0.0,0.040351762775307186,0.0,0.0,0.0,0.0,0.08694376149138167,0.016139143693147593,0.03847941056634973
0.09214635773440517,0.0,0.010774861586926388,0.0,0.0,0.0,0.03962866240194358,0.006532386986866066,0.05077433379519777,0.0
0.046134413102190124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055294314496881374,0.0
0.0,0.0,0.026647788033140243,0.02390910688513694,0.0038441311196768077,0.0,0.0,0.0,0.01670278585357529,0.030382800944205157
0.0,0.0015320674916396593,0.05307883705354501,0.0,0.0,0.01010636780319235,0.0,0.050540753938968355,0.001638718719620438,0.03133311461159102
0.0,0.0,0.0,0.0,0.005190183032630435,0.046504501687385714,0.0,0.0862786781038308,0.0,0.10415592937167462
0.032535783622508266,0.0,0.07339264468400737,0.00038101643089976045,0.00650491916398819,0.0,0.009102776501340587,0.0020493332840816904,0.005909352906998541,0.008625623348786117
0.0,0.0029585639557928086,0.0,0.0,0.41961030814477807,0.0,0.0,0.0,0.005397596201015286,0.021391348799360065
0.03836482023794601,0.0,0.04560149196839283,0.058891146719114856,0.0037960862605556974,0.0,0.0017385376460650004,0.049358660248709996,0.020538194701658095,0.0034608671870486043
0.030247181143863367,0.0,0.0,0.0,0.0010837215211644264,0.03410307406483987,0.0,0.004426121904984218,0.0,0.009473364985842411
0.0,0.0,0.0798040743324912,0.0,0.014972153602944169,0.00969019515216534,0.0,0.0,0.0,0.047152096306745474
0.004386021605344446,0.0,0.06637710420360864,0.025294443185458697,0.02189840910578079,0.0,0.010576758858795148,0.0,0.048422535098827484,0.016930677200476058
0.006185136105160125,0.004420996039692952,0.0,0.0,0.0,0.0,0.0,0.010002901447983534,0.0,0.14712786695904537
0.03206829518633516,0.0,0.0640901588495263,0.0,0.0,0.05224497285412141,0.01009381324088766,0.014268215367622836,0.02672180658975857,0.0
0.035035446651828984,0.007520318371030784,0.10328125273168526,0.005096632389986103,0.1346361636870839,0.01702423633686417,0.02265742290790168,0.024173911521844386,0.0,0.06690341479690122
0.05727180330675771,0.004012597850926368,0.1329623568496835,0.029271066034408343,0.0,0.033298480977531034,0.018529309304991474,0.050685774745934914,0.021988101413702638,0.011474272305031896
0.0,0.1527574829807534,0.06721114503343897,0.0,0.0,0.0029221363448070203,0.0,0.04216600388647634,0.0,0.0
0.04156684086468595,0.004454817823750089,0.028412192469376273,0.0,0.0038093917428717833,0.0,0.013437436980165656,0.022678020757010843,0.0,0.014325622010420213
0.022782304906466287,0.0015249595242586174,0.09411118725486216,0.0019681772275979273,0.0043918309257552175,0.0,0.03199493253571589,0.013479407903581302,0.0056050256049254635,0.0
0.07107785894200397,0.0,0.010710548146131607,0.0,0.0,0.0,0.008493543535477202,0.1304369853259032,0.0,0.0
0.0939894365877319,0.005490582608546467,0.07554296755586581,0.0,0.0,0.10894396190546807,0.013887424587389716,0.5169208477577265,0.1731024271394005,0.0
0.007984128785465094,0.00025944646185778225,0.05253147408102708,0.0,0.0,0.014307402432103806,0.0,0.035344978276154224,0.004981741161814361,0.0
0.05821092752098624,0.006659924452918035,0.0,0.01061653979720588,0.0,0.01808420041442059,0.0,0.03923381680740261,0.13715560734126284,0.019330327858766004
0.09715870903663384,0.07192451693267633,0.15700008653980607,0.0,0.037314601687947195,0.001301135414228466,0.0,0.15505083243617404,0.0,0.0
0.173288250904568,0.1598693542364654,0.20500114776745162,0.0,0.0,0.09247892290590465,0.0,0.15662038804715064,0.04645503499097928,0.05107730913503748
0.0,0.0,0.0705137147495441,0.0,0.10722425994558836,0.005163269877227651,0.0,0.0,0.0,0.05770789095561574
0.02682119835023737,0.0,0.09627336855941895,0.004292174558426214,0.0,0.0,0.009771622637584031,0.0,0.0,0.032545717611323764
0.0,0.0011476781120278515,0.09782167051795698,0.0,0.007529639823924287,0.0,0.0,0.05152186167106476,0.005659209864940647,0.0
0.02852804926590877,0.0016751222916069157,0.009524606837476782,0.0,0.0,0.0,0.0027123629093137426,0.006627908900362492,0.003742830421456064,0.05569653887400255
0.05326745297141814,0.0,0.07054166175441792,0.03188708917397845,0.009829503396228045,0.03814759737409234,0.0,0.0,0.0035959556585434638,0.0
0.0,0.01523994282359049,0.12566665013992875,0.030399819207154476,0.0,0.0,0.04749939531461356,0.0,0.0,0.010111150677062399
0.07704068333676548,0.0017648248761390184,0.01675061848833776,0.0,0.0,0.05643736667154657,0.0,0.0,0.058193405093871976,0.0
0.0,0.0,0.062478967242512666,0.0,0.17973431473226872,0.03155505767128019,0.0,0.010131901855789598,0.0,0.0
0.04591135851872584,0.0,0.0,0.0,0.06269015854314179,0.04249076808836937,0.008518773737662022,0.0,0.0,0.013734362165434482
0.11503899849041727,0.014284451120819603,0.15102849700230025,0.00455668629664341,0.0,0.0,0.0,0.0,0.0,0.0
0.026848276161319285,0.0,0.03040483720435301,0.036733643495499776,0.0,0.24979198924717533,0.16148387673320508,0.31633965206639936,0.0,0.018375802440463315
0.03696083017776906,0.0,0.16889136591295562,0.00586129921683277,0.0,0.0,0.038387199989212466,0.005047749333176541,0.0,0.006023227688830961
0.0352878752559911,0.0,0.09827119481040934,0.07736617175467751,0.0,0.0,0.0,0.013641493490907769,0.0,0.022388097063537605
0.0070145520128286195,0.0,0.053713645591180435,0.0010056072998010945,0.0,0.003909724482653009,0.0,0.001173964578614741,0.0,0.01213816233673885
0.024562530747314557,0.0,0.17302008325069274,0.008994904693750378,0.04952046802108545,0.005674757878711893,0.014457604199711841,0.14254514170506202,0.02804168612168189,0.0
0.0,0.006712144066198757,0.03851951847894001,0.0020299746734890292,0.0,0.016540588040410753,0.0,0.0789579581173354,0.00257645897721637,0.015011078983985753
0.0,0.0,0.07760631737496711,0.09112367641171987,0.0,0.0,0.0,0.11421840246679385,0.0,0.058917623505458094
0.0,0.0,0.15966487034005336,0.0,0.11192316203727139,0.00907582793617494,0.03346766144066712,0.054120293334730916,0.016283343693666866,0.013443354639792097
0.0,0.08200342284020495,0.05748280350075474,0.005775571901654804,0.0006148051632424539,0.028856729659595827,0.006670064819877988,0.022917257126065283,0.038944012570587765,0.0028317621041205002
0.1152213955046233,0.0,0.11265303275656458,0.0,0.0,0.02835778821071294,0.02583169397820009,0.0330771857341624,0.04574477766960293,0.03243382682480139
0.11805448099242227,0.07445053520085675,0.19067560625087412,0.0,0.0056622550522385075,0.0,0.0,0.015481436296311534,0.0,0.16180497942178337
0.03784512508439948,0.0,0.0350812752133297,0.0,0.019448774111297112,0.07000960816054914,0.040512913927603,0.03823035554462326,0.0,0.0
0.0,0.0,0.005579231108437409,0.015430885855137483,0.0,0.008085872386109498,0.006334947100360183,0.0184367950821019,0.1346308301053535,0.08439575198031628
0.06240343255423232,0.0015642657537048676,0.013633756512710895,0.3428136008244699,0.0,0.0,0.02328374929812144,0.0,0.0,0.0
0.0,0.0,0.08074669427156302,0.0,0.10303331463198805,0.002386839929705444,0.03454820036986306,0.0,0.0,0.01206201810744949
0.0,0.002297631847140114,0.06462123602121496,0.005050232159524692,0.0,0.018994397749281463,0.0,0.0,0.009780975400626774,0.004073623826089633
0.02884154092618404,0.07447180510028895,0.2845222493117796,0.007157495061732994,0.18196308916780085,0.0,0.0,0.028417664406132564,0.0008405342874005007,0.011851634489297167
0.11589215077236813,0.0,0.017696848161329107,0.0739684649713385,0.00875211292317114,0.07838694717810962,0.0,0.08549308052334934,0.0,0.0010989070789200965
0.05291918754366972,0.0,0.07482558178127133,0.0,0.0,0.0,0.01015367384127127,0.0,0.0,0.002232959771689577
0.015357507099547703,0.00578547075503988,0.015366474447647539,0.05154096308734014,0.0,0.0,0.08946824012382891,0.025081219905306977,0.0,0.02229766375993496
0.08825057697300927,0.00044234353810558824,0.0355735426672825,0.0,0.005858341536288562,0.019762857827802908,0.0,0.0,0.0,0.0
0.024302986945812635,0.0014662132322758958,0.06756028731436269,0.017191090959939967,0.0011011748933812955,0.0,0.0,0.0,0.0,0.0
0.0851841236569263,0.0005166613915935578,0.04853226824596438,0.004485314705801534,0.0012720376418862232,0.0,0.0,0.013527334452860293,0.0,0.007534230113592262
0.11206859650818776,0.0021181610581934253,0.034572064401017795,0.0,0.0,0.0032654687679921886,0.007976046027216877,0.0,0.09209134840551392,0.0
0.05305396861733939,0.0,0.017979068173055827,0.0,0.02838504356264739,0.010331355831347474,0.016130611059416957,0.006491674412874069,0.0,0.11107901105311112
0.014897511890484114,0.0,0.055211277962775474,0.0,0.003639661259824959,0.0945999712837324,0.0,0.11419406790994381,0.01038929695248827,0.038757133870949804
0.02894444488800601,0.0,0.13189787761361232,0.02666198421356607,0.02133469276813667,0.0,0.0,0.010482284971467056,0.008314046914144389,0.026519131634533212
0.0,0.0003751239852008794,0.03251748849507182,0.014802005675769007,0.00492186775274412,0.0,0.002279789163857739,0.0,0.004452231190488513,0.07090527022620427
0.03849847899191476,0.005365974612525573,0.043129684611606975,0.005179292066918502,0.0,0.0,0.0,0.0,0.005736849497303913,0.08519880268521408
0.0,0.0,0.0,0.0,0.24236690081670764,0.0,0.0,0.009900496138748676,0.0,0.08940654158535981
0.04946914010638294,0.0018658605285808113,0.061488461068704155,0.0,0.0,0.05824486415125052,0.0,0.0,0.04588581179889533,0.020329378922493677
0.0,0.0029628793209157357,0.11889285025226495,0.0,0.0,0.10845815194614397,0.0,0.0,0.0,0.0
0.061316063312298885,0.010393463115168991,0.034580678586747716,0.0,0.0,0.0,0.0,0.0,0.0014858766404290487,0.01723997562144659
0.04529411565017097,0.0,0.0009619622716397352,0.0,0.0,0.0,0.0004923585747956449,0.012955804067713149,0.0,0.00799337539409819
0.012994457580740203,0.0016808224761982959,0.030353508479738486,0.023249829698809555,0.0,0.05255056021899151,0.0,0.0,0.010179438618258006,0.046140737461765044
0.007044505657844306,0.32659782515367647,0.02925230666199943,0.0,0.00408531232858656,0.0,0.0,0.0,0.0049095766438348705,0.05620404621535261
0.04260926335140838,0.0,0.0,0.0,0.0,0.0389364781938677,0.003638466576239618,0.04934740349158898,0.0,0.016166410461052036
0.019265830603161567,0.0,0.0,0.0,0.09165514809263141,0.08165334620957172,0.0,0.0,0.0,0.004732488472517913
0.07699191759699528,0.0,0.08454215311391912,0.0,0.0,0.0,0.0,0.012601818955983796,0.007940424041145326,0.0
0.03725306007442928,0.0,0.09240880506949939,0.010910903388735977,0.022303839839052077,0.049324638963911746,0.001557287406942671,0.008592150993557356,0.0,0.0
0.08863859055559131,0.07869969834338683,0.07702662316224175,0.0,0.008703897615382369,0.0,0.01450227906097322,0.20468936355118933,0.0,0.0
0.007269276076463873,0.004540231368888489,0.19761298858282522,0.0,0.2446295444374497,0.1033703178469261,0.0,0.011782568431315548,0.0,0.049213320354868785
0.007090810758303542,0.00045444907477339836,0.006822114322901566,0.0,0.0022813872266470893,0.00490768035558876,0.0,0.012507508597333697,0.0014657497725149397,0.0
0.019690183889857143,0.08299822301634592,0.1383221078835163,0.0,0.0,0.0,0.000678120379774311,0.0,0.0,0.1485874006652056
0.061015396722079736,0.4849686681242299,0.11623078400789977,0.0434595635621769,0.053264470374939824,0.0691225746068444,0.0,0.0,0.019538871176723205,0.0
0.0,0.0024028449774674723,0.018442273223879473,0.0,0.003696065245024985,0.00991739427790948,0.0,0.010133986350699958,0.0033693695038758452,0.0
0.07126442840876195,0.0,0.0,0.0374109818037957,0.016772888104568773,0.009543733919736714,0.010376661208056357,0.0471094118014386,0.12186100539088575,0.015970690714622073
0.1614623962426664,0.06585444194598253,0.1220235237606147,0.15386126702882968,0.014237254711891216,0.14860375413144053,0.0,0.05990617140275129,0.0,0.04266327673607107
0.0,0.0,0.03733423968249268,6.320065801273338e-05,0.026587324483886773,0.0,0.0,0.0,0.0,0.0
0.058032393224425716,0.0,0.0,0.06661903601191001,0.0,0.0,0.011221781131190605,0.04273695136099574,0.03780505450563108,0.019424513703447416
0.018689593461845462,0.008701172010514307,0.11340189101747927,0.01972597224404923,0.0,0.0,0.03558158566824068,0.0,0.005115062782877432,0.020382539690236505
0.06676838682350705,0.0,0.012636259411364618,0.0,0.015591383643859653,0.0,0.0,0.0,0.0,0.028952585485708837
0.055508546820216574,0.0018035785896246275,0.01574356565697403,0.0020232710676164854,0.0,0.017267230901077176,0.01618736350651216,0.06734555769260331,0.007229126107980089,0.0004551711692175925
0.0027849015922716074,0.0,0.046758162100729,0.010410210301586311,0.0048565956547572085,0.0,0.0,0.00574941962588908,0.020903854360639896,0.03842795031636453
0.037911236914645555,0.0,0.02120438955560867,0.23018986422877508,0.0,0.022735246292686796,0.0,0.03134385014198405,0.0,0.0
0.06034426917298926,0.00038422067430941506,0.013474085234549276,0.006597918427225367,0.0005960745339200677,0.04296240893531341,0.008429051423903875,0.0,0.0,0.06987756209698033
0.009537802538490955,0.0069769061532935555,0.07510343111509513,0.006835467993834913,0.018663758233539482,0.0014869712931790124,0.0383356899311667,0.11632355570715038,0.023763442548415316,0.08819127799394073
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028830458956914913,0.06911940937368145,0.09184330726454135
0.00485483396543069,0.0,0.02523883989980714,0.17380446994043075,0.0,0.0,0.0,0.013529083943800712,0.3514354672906246,0.0
0.0,0.0,0.01108530957397341,0.004312494517167543,0.0006374406108070188,0.0,0.0023701082767526795,0.00518424901468079,0.0,0.00680116990984794
0.03006835984297249,0.003883965563277546,0.026959928435897004,0.0,0.0,0.04534124850161085,0.007166011702732902,0.03556619506250962,0.0,0.018902341794114173
0.10237208649800252,0.0011094897004501857,0.0,0.0,0.0,0.007302926274414449,0.019295374971606237,0.06810164553697654,0.02683078479746471,0.011910094617900628
0.007197465686828661,0.0,0.03259174945571777,0.0,0.07965856159718394,0.0189144174996247,0.010075870242842405,0.0036971096048292428,0.011577650632208855,0.0
0.0,0.012533283302299941,0.05877968521436323,0.006106735063180408,0.0199285569968561,0.05063748420585872,0.0,0.013577752205102536,0.0,0.028025610764481967
